id,created_at,text
790902677366382592,2016-10-25 13:07:47,"""Darkness cannot drive out darkness: only light can do that. Hate cannot drive out hate: only love can do that."" MLK"
790758252082585600,2016-10-25 03:33:53,@MadMike294 Thank you!
790727596988391424,2016-10-25 01:32:04,Tomorrow at 7:45pm I’ll be in Indianapolis for #GOTV phone banking for @EvanBayh at IBEW Hall (1828 N Meridian St)—please join us!
790727330423529472,2016-10-25 01:31:01,"Tomorrow at 2pm I’ll be in Gary, IN joining @karenaboutgary at #GOTV rally (1 Genesis Center Plz) for @EvanBayh—hope you’ll join us!"
790727162257170432,2016-10-25 01:30:21,Hey Indiana! Excited to #GOTV for @evanbayh in Gary and Indianapolis tomorrow—please join me for 2 events...
790716722164670464,2016-10-25 00:48:52,@atkogs i was in Detroit last night.
790715797228425216,2016-10-25 00:45:11,@pocketcathy @ParkinsonDotOrg hope to meet you. All the best.
790714054763483136,2016-10-25 00:38:16,"I hope folks in Gary, Indiana will join me.  https://t.co/CtnjUH5n3V"
790713845060870144,2016-10-25 00:37:26,RT @ParkinsonDotOrg: Have you heard the news? @CoryBooker will be Grand Marshal of Moving Day Miami! Register now to walk with us: https://…
790713651892199424,2016-10-25 00:36:40,@michaelborger Thanks Michael. I hope to get back out there in the future.
790712111911534592,2016-10-25 00:30:32,"Darn, I was aiming to be your Dwayne Johnson (off to the gym tonight, #Catching @TheRock ) https://t.co/0rdlDUvuOa"
790681772220645376,2016-10-24 22:29:59,Real talk: What you say about others is often more a reflection of you than them. (TY).  https://t.co/edprg9M7r5
790681180077252612,2016-10-24 22:27:38,@Skylit_Lisa @13THFilm @AVAETC Thank you for watching and for your gracious words.
790681024715948032,2016-10-24 22:27:01,@hschwiz An honor to speak to the team and meet you as well. Thank you!
790680236690182144,2016-10-24 22:23:53,@k_ravioli Great to meet you both.
790679789870931968,2016-10-24 22:22:06,Thanks for this rec of my book. May we all recognize our important roll in reaching out an better uniting our nation https://t.co/rw5I6f4eQi
790657239556222980,2016-10-24 20:52:30,Thank you. Such an important documentary. @13THFilm by @AVAETC  https://t.co/dGJSPbC8CL
790656550641754112,2016-10-24 20:49:46,"RT @chelseajmaxwell: Just watched Street Fight by @MarshallCurry on @Netflix - Definitely recommend! Thank you for persisting, @CoryBooker."
790656490948427776,2016-10-24 20:49:31,@katie127832 Yes. I will tweet out info about it soon.
790656309985210368,2016-10-24 20:48:48,"RT @HillaryHoosiers: HOOSIERS! @CoryBooker is coming to Indy to support @EvanBayh! Tue, 6-8, Madame Walker Theatre! RSVP finance@evanbayhfo…"
790655761097625600,2016-10-24 20:46:37,Such pleasure to be with you Congressman. So grateful to be your Stanford classmate and colleague in congress.  https://t.co/LNAFFKYaBc
790655266547171333,2016-10-24 20:44:39,"More than you know, I am grateful for your sincere contrite words. May we both continue to learn, grow &amp; love.  https://t.co/v7OB71PXTr"
790654511589257217,2016-10-24 20:41:39,@JaydeLovell @YouTubeSpaceNY I'd love to return.
790654169896157184,2016-10-24 20:40:18,"So great to meet you Clark. Proud of you and the team. And clearly, as you can see in this picture: I look up to you https://t.co/U93zphsDzh"
790653701757214724,2016-10-24 20:38:26,Can any of my North Jersey Vegan followers make recommendations here? https://t.co/fBVPMuIpxG
790653490611818496,2016-10-24 20:37:36,Such powerful temptation. Schedule is tight but I'm going to try. @unjinah  https://t.co/WHTfBpoLQq
790653112650457093,2016-10-24 20:36:06,See you in Ohio!! https://t.co/YeP20195iW
790652950515507200,2016-10-24 20:35:27,"So great to shake your hand, speak to the team and see that the great Stanford Tight End tradition continues.  https://t.co/1iUKAN37XK"
790652141409079296,2016-10-24 20:32:14,"RT @INcollegedems: Check it out: Senator @CoryBooker is phone banking in Indy tomorrow!

https://t.co/KWusHYdVd6"
790652005358374912,2016-10-24 20:31:42,Thank you for coming by to meet with my team and for your important advocacy and leadership.  https://t.co/b1fT9F897f
790649775582502912,2016-10-24 20:22:50,Please support @JoshGottheimer in NJ congressional race by joining this rally in Hackensack with @repjohnlewis: https://t.co/KTnk3JMqQF
790634956850601985,2016-10-24 19:23:57,Thanks for the copy of your book. I read through much of it last night. I so appreciate the evidence based insights. https://t.co/2h4GaZHc2V
790634238529904640,2016-10-24 19:21:06,Thankful for all the @UN has accomplished since its founding in 1945 today. #UNDay https://t.co/5MVLCpa7Yu
790221395452162048,2016-10-23 16:00:36,We are approaching the 1st election in 50 yrs w/o the full protection of the #VotingRightsAct.  This cannot be our… https://t.co/K8x8DJfrKo
790211437574627329,2016-10-23 15:21:02,"RT if you agree voting should be getting easier, NOT harder #restoretheVRA https://t.co/gcX9lpoL3P"
789969817117700097,2016-10-22 23:20:55,So grateful that you are letting folks know that @13THFilm is a must watch on Netflix. @AVAETC is a gift.  https://t.co/nR4B898ajc
789969242892316672,2016-10-22 23:18:39,@k_ravioli It was great to briefly meet you both. All the best to you.
789859010493177856,2016-10-22 16:00:37,"The march to greater freedom, justice &amp; progress has never been easy &amp; often is unpopular. Still we must continue o… https://t.co/pVcsscmw32"
789849089546608641,2016-10-22 15:21:12,Wish all who are celebrating a happy #Sukkot festival!
789834099863146496,2016-10-22 14:21:38,"RT @Stanford: Senator @corybooker, '91, MA '92, speaks with Marc Tessier-Lavigne before his inauguration this morning as the 11th #Stanford…"
789834054258397184,2016-10-22 14:21:27,RT @SenBookerOffice: Sen. @CoryBooker received a 'Civil Rights Score' of 100% from @civilrightsorg. Proud to help advance #civilrights in t…
789834001229844480,2016-10-22 14:21:14,RT @SenBookerOffice: Find out more about @CoryBooker's efforts on criminal justice reform: https://t.co/vpoiEGs17F https://t.co/3zRLMnZ6Xb
789833832367128576,2016-10-22 14:20:34,@SuperDuperLindo I look forward to meeting you.
789828999186829312,2016-10-22 14:01:22,It was my honor to speak to you all. All the best for today's game.  https://t.co/nd2IEiMj9o
789828626749403137,2016-10-22 13:59:53,RT @LAdamBryson: Got a @netflix act just to watch @13THFilm because @CoryBooker recommend it. Very eye opening. Everyone should watch it.
789828588816125958,2016-10-22 13:59:44,So grateful you watched @13THFilm on Netflix. Such an important film.  https://t.co/3WMFHBH0Nd
789828378207465472,2016-10-22 13:58:54,@loriiseclectic Thank you!
789828308657590274,2016-10-22 13:58:37,@kennyray0430 Thank you for your service and your generous support.
789828070119084033,2016-10-22 13:57:40,@theRealHashbron I am here. Sorry I missed you all. Wish you the best.
789827902242074626,2016-10-22 13:57:00,"RT @StanfordFball: ""Life is lived in the present only. It's about being 100% here, manifesting your truth, character &amp; love."" @CoryBooker #…"
789486670093615104,2016-10-21 15:21:04,America needs paid family leave. https://t.co/HoNMVLfHkR
789481065656098816,2016-10-21 14:58:48,@emheropoulos Thanks for the kind words Emily. My best to you and your entire class.
789338331574259717,2016-10-21 05:31:38,@dicko45 Such an honor to share time with you today.
789338174296162304,2016-10-21 05:31:00,"@rosemontag_ Sorry, none yet."
789337766677012481,2016-10-21 05:29:23,@cstoney77 Such an honor to share some time with you. Thank you.
789337649022574592,2016-10-21 05:28:55,@Arabella3005 So grateful.  All the best.
789337064063971328,2016-10-21 05:26:35,"RT @10MillionMiler: If You Want Extraordinary Results..

@10MillionMiler #quote #leadership #inspiration RT @CoryBooker @alphabetsuccess ht…"
789282974084640773,2016-10-21 01:51:39,So grateful that you are reading it.  https://t.co/2r3mA3ujdW
789247963449135104,2016-10-20 23:32:32,Nevada! Make sure to make your PLAN to early vote from Oct 22 - Nov 4. @HillaryforNV @repjohnlewis #NVTogether https://t.co/facEZvTzZN
789242805839392768,2016-10-20 23:12:02,#ThrowbackThursday to my desk leaping days during freshman year finals at @Stanford...! https://t.co/ENtpbqhiYw #TBT https://t.co/VliJRF4eEK
789184668167909376,2016-10-20 19:21:01,Claims of significant #voterfraud have no basis. https://t.co/SMztIcQzdh
789180300345483264,2016-10-20 19:03:40,Irony: the opposite of wrinkly. (Thanks @tferriss for the corn).
789161139061915648,2016-10-20 17:47:32,Hope and despair are relational. Great hope faces down great despair. Hope is the active conviction that despair won't have the last word.
789075658223812609,2016-10-20 12:07:51,Enjoyed chatting w/ @Complex_News about #Election2016 &amp; big issues affecting our nation including #CJReform. Watch:… https://t.co/Ll6UKAxmgU
788932461799493632,2016-10-20 02:38:51,A strong performance by Clinton. She is the clear winner tonight. 20 days until a HRC election victory and a victory for our Nation. #debate
788931823048929280,2016-10-20 02:36:18,"Trump, who has said crass, demeaning, vulgar things about women, calls HRC a ""Nasty Woman."" He can't help but reveal his ugly truth #debate"
788930944522563584,2016-10-20 02:32:49,"Trump says he'll improve GDP but gives no details how he'll do it. Like a peacock promising to fly, lots of flash no hope for flight #debate"
788929406555217920,2016-10-20 02:26:42,Unfortunate  https://t.co/snm4CdK7lR
788929125473935361,2016-10-20 02:25:35,"RT @davidgregory: Trump says ""I will keep you in suspense"" about whether he will accept election results. This is dangerous."
788929050727227393,2016-10-20 02:25:17,Minutes left in the debate and no questions about pressing criminal justice issues in our nation. #disappointing #debate
788927831803703296,2016-10-20 02:20:27,"Clinton is at her best tonight: patient, poised and professional. Giving Trump room to flounder &amp; hitting him with precision rebuts #debate"
788926799740665856,2016-10-20 02:16:21,"RT @NickKristof: Trump refuses to promise to respect results of this election. Astonishing. And, as Trump would say, just sad. sad. sad. sa…"
788926751778885636,2016-10-20 02:16:09,"This is a profoundly dangerous response by Trump intended to, should he lose, undermine our nation. #debates  https://t.co/kklWaAjbMd"
788925157318365185,2016-10-20 02:09:49,"When billionaire Trump says ""We're entitled."" with cavalier bravado about not paying taxes it is an insult to middle class who do. #debate"
788924232205873153,2016-10-20 02:06:09,Trump denies that money from his foundation was used for campaign contributions and oddly says he raised the American flag #Debate
788923277112545281,2016-10-20 02:02:21,RT @FiveThirtyEight: Attacks! #debatenight https://t.co/tWAG8Ajblq https://t.co/D4foc0x6rD
788923043393318913,2016-10-20 02:01:25,"RT @CaroleRadziwill: @HillaryClinton says he mocked a disabled reporter @realDonaldTrump says, WRONG. You decide. https://t.co/aNSsbBne4t"
788922497857040388,2016-10-20 01:59:15,"RT @TaraSetmayer: Trump: ""No one has more respect for women than me,"" crowd laughs...again. #debate"
788922239722790912,2016-10-20 01:58:14,"HRC gives powerful answer on fitness: Trump has shown us who he is with his demeaning of women, time for America to show who we are #debates"
788920822488379392,2016-10-20 01:52:36,"""On day I was in the Situation Room helping to bring Osama to justice you were hosting the Celebrity Apprentice."" Clinton on Trump #debate"
788920339136864256,2016-10-20 01:50:40,RT @paulkrugman: Amazing that Trump can't bring himself to even pretend to criticize Putin
788920092323000320,2016-10-20 01:49:42,RT @kurteichenwald: Chris Wallace saying the stimulus caused slow growth it total economic idiocy.
788919897715642368,2016-10-20 01:48:55,"""There is only one of us on this stage who has shipped jobs to Mexico."" Clinton on Trump. #Debate"
788919661026947072,2016-10-20 01:47:59,If Trump is so concerned about our jobs going overseas why does he make all of his Trump products there? #BeTheChange #Debate
788919200395829249,2016-10-20 01:46:09,Wallace wrong in his conclusion: stimulus lead to slow growth. Clinton points out Obama efforts saved USA from a financial free fall #debate
788918420737630210,2016-10-20 01:43:03,"Trump makes mistake in debates of re-litigating past exchanges, gaining nothing, instead of answering current questions persuasively #debate"
788917491544096768,2016-10-20 01:39:22,RT @PPact: .@realdonaldtrump pledged to appoint judges who'd overturn Roe v. Wade. He released a list to prove it: https://t.co/70ACZIWMr2…
788917453099110401,2016-10-20 01:39:12,RT @timkaine: Donald wants to send Roe v. Wade “back to the states.” That means states could criminalize women—trust them with their own he…
788917008796561408,2016-10-20 01:37:26,Trumps position and past statements on our critical alliances and on nuclear proliferation are sincerely frightening. #debates
788916672836931585,2016-10-20 01:36:06,"Now Jason, be nice.  https://t.co/uSusxgZ9jN"
788916555929137153,2016-10-20 01:35:38,RT @HuffingtonPost: Trump doubles down on doubting the intelligence community's assessment that Russia is behind the hacks. #debates
788916159135395840,2016-10-20 01:34:04,Clinton pounding Trump on Putin and clearly winning this round. Amazing Trump actually seems to be a Putin apologist. #debate
788915609547399171,2016-10-20 01:31:53,"It's not perfect but I give some credit to Wallace, so far this debate is more disciplined and focused than others. #debate"
788914865167446016,2016-10-20 01:28:55,RT @AthenaCNN: Interesting that Trump doesn't deny using undocumented workers to build for him. #debatenight
788914643603304449,2016-10-20 01:28:03,"""Bad Hombres"" is kind of cavalier language + context Trump uses that's devoid of stature &amp; grace, more taunting than statesmanship #Debate"
788913495781744640,2016-10-20 01:23:29,RT @ChrissyCole: America I am begging you. Please do not put Trump in charge of my reproductive rights.
788913424809926658,2016-10-20 01:23:12,In last questions Trump spending more time exaggerating Clinton's position or using fear laced language than discussing policy/ideas #debate
788912953365966848,2016-10-20 01:21:20,Hillary so very strong when discussing the right of women to make their own (often profoundly difficult) health care decisions. #debate
788911650690637824,2016-10-20 01:16:09,Guns used in crimes in Chicago come significantly from outside of the city and from states with lax gun laws. Background checks help #debate
788910510829731840,2016-10-20 01:11:37,Trump leads not with jurisprudence in relation to Supreme Court. But that Ginsburg insulted him.
788885468070961161,2016-10-19 23:32:07,Concerned by reports that S. and B. Namazi were sentenced to 10 yrs in Iranian prison. Called for release in July: https://t.co/ZDnMI0gEgk
788822289680924673,2016-10-19 19:21:04,Idea of widespread #voterfraud is false &amp; should NOT be used to justify passing dozens of voter ID laws… https://t.co/G8GW1lC4jp
788584445410357248,2016-10-19 03:35:57,@DavidLeit See you soon.
788584169995546624,2016-10-19 03:34:51,@_ErikaHerrera Thank you!
788583454501777409,2016-10-19 03:32:01,@thewhirlonline I so hope you will still support him. I would so appreciate that.
788583097000308736,2016-10-19 03:30:36,@JasonNothdurft @BillMoen @nkf Thanks for meeting with my team!
788582565129035776,2016-10-19 03:28:29,So grateful you picked up my book. Let me know what you think.  https://t.co/bzjao6Uy4G
788581960843005952,2016-10-19 03:26:05,@dyinggalaxies Thank you for getting it.
788579851691098112,2016-10-19 03:17:42,@MarkPryorBooks You got it!
788579569477353472,2016-10-19 03:16:35,@kgwsf Thank you!
788270948977741824,2016-10-18 06:50:14,"@shannongotto @saucony Love it, exactly on the vegan shoes."
788137766764765184,2016-10-17 22:01:01,We must reform our criminal justice system. https://t.co/apNG8ROl8a
788137270771527680,2016-10-17 21:59:02,"Yes, you can order one of my new bumper stickers here: https://t.co/m5PlffTa7i https://t.co/8xHmiSYY7M"
788137117922623488,2016-10-17 21:58:26,@copperhead7903 Yes: https://t.co/m5PlffTa7i
788137026033819648,2016-10-17 21:58:04,You can get a bumper sticker here: https://t.co/m5PlffTa7i https://t.co/xtkAWnk18r
788136897767874560,2016-10-17 21:57:33,@SteelPenguin87 Thank you Lauren!
788135428456984576,2016-10-17 21:51:43,"Love multiplies, hate divides. Kindness adds, meanness subtracts."
788134874271985664,2016-10-17 21:49:31,@BYoung72 You rock.
788134645112053760,2016-10-17 21:48:36,I love that you got my new bumper sticker. So awesome.  https://t.co/MFwoKMycqs
788134541017833472,2016-10-17 21:48:12,"RT @tweet_jukebox: May our haters keep us humble, our critics make us wise. May we learn from every stumble and if we fall, may we rise...…"
788134263824625665,2016-10-17 21:47:05,@AtotheG Still working on the last week of the campaign. I want to go to NC but will yield to HRC's team to see where they send me.
788120001815252992,2016-10-17 20:50:25,"@CWA_NJ Reach out to my state director @ghelmy , I look forward to working with you to get fair elections."
788119611677904896,2016-10-17 20:48:52,"RT @SenBookerOffice: Today the Deptford P.O. was named in honor of NJ hero Salvatore Corma, an effort led by @CoryBooker, @SenatorMenendez…"
788119567558021120,2016-10-17 20:48:42,@Ahimsa54 I wish you all the best. Thank you for all you do.
788119366399164416,2016-10-17 20:47:54,@nashway I don't really check DM. Just reach out to @ghelmy. Hope all is well.
788119165550727168,2016-10-17 20:47:06,So great to be there today! https://t.co/GxxOvUhCxX
788118679984545792,2016-10-17 20:45:10,So nice to hear. Thanks for sharing.  https://t.co/TK06gMwAjX
788111896087932929,2016-10-17 20:18:13,"RT @13THFilm: Kalief Browder's mom died Friday of a ""broken heart."" https://t.co/RO05srecQn Hear his story in #13TH: https://t.co/Gj0xaZBoNk"
788111851305377792,2016-10-17 20:18:02,Yet another reason why I passionately support Josh Gottheimer @JoshGottheimer in North Jersey congressional race: https://t.co/QVDYqmdjbe
788097502771904512,2016-10-17 19:21:01,#LGBTQ History month https://t.co/2t1KSknuZU
788024270798684160,2016-10-17 14:30:01,Excited to visit @HillaryforNV field office (3925 N. MLK Jr. Blvd) at 11:45am—please join! Nevadans have until Oct 18 to register to vote!
787988324011106304,2016-10-17 12:07:11,"Equal people. 
Equal rights. 
Equal ❤️. 
#LGBTHistoryMonth https://t.co/Z6MEWInuWU"
787826739091271680,2016-10-17 01:25:06,Sharing this important reminder to read read read on Oscar Wilde's birthday today. https://t.co/ntvK0ICx03
787794759737901056,2016-10-16 23:18:01,"#WorldFoodDay: Because when it comes to hunger, the only acceptable number is ZERO. #ZeroHunger… https://t.co/sWJLA4ptlu"
787760154267615232,2016-10-16 21:00:31,George! Happy anniversary to you and Caroline.  https://t.co/sugh8K4Auu
787749464618438656,2016-10-16 20:18:02,"Remembering the #MillionManMarch on October 16, 1995. 
May the unity and spirit of the march continue to live on. https://t.co/78KbNzMiaO"
787747145436639232,2016-10-16 20:08:49,"RT @mattklapper: Upon winning, @CoryBooker to @repjohnlewis on his basketball skills: ""you were too busy fighting for freedom."" https://t.c…"
787746536914432000,2016-10-16 20:06:24,You seriously rock Bill. Thanks.  https://t.co/wo9bsmCNMt
787743168099942400,2016-10-16 19:53:01,"3 years ago today, the people of #NJ 1st elected me to the U.S. Senate. I'm deeply grateful, honored &amp; humbled to b… https://t.co/MPSC8ExsMG"
787735125484310528,2016-10-16 19:21:03,"Running all over the country campaigning for @HillaryClinton &amp; Senate candidates, it was great to do an event with… https://t.co/1YRVlqBKPk"
787707897417347072,2016-10-16 17:32:52,"RT @neilhimself: If you're in New Jersey, you might want to vote against Scott Garrett, who's now being funded by domestic terrorists https…"
787684730049273856,2016-10-16 16:00:48,We are all in this together. We are all far more interdependent and interconnected than we often realize. https://t.co/uCJyN4xicd
787669625265762304,2016-10-16 15:00:47,RT @lisacap67: 3 years ago this fine man @CoryBooker elected senator for NJ. This is the kind of leadership we need so #ImWithHer https://t…
787669525168738304,2016-10-16 15:00:23,RT @ValaAfshar: I'm not as interested in what you have to tell as in how you choose to live and give. —@CoryBooker https://t.co/eKBRusPisM
787662642722828288,2016-10-16 14:33:02,Big applause &amp; thank you to @PPact for all the crucial work you do and for standing #100YearsStrong! https://t.co/QwHtPSOZeM
787625918483337216,2016-10-16 12:07:07,One of my favorite photos from @NMAAHC visit: https://t.co/27UbGSwQ2h #TheMothership https://t.co/sxxakdG9E8
787477081957371904,2016-10-16 02:15:41,Grateful I watched Street Fight on @netflix by @marshallcurry bout my 1st campaign for mayor. It was Oscar nominated https://t.co/wa6rPRxtll
787475284559736833,2016-10-16 02:08:33,"RT @ValaAfshar: ""You cannot love your country without loving your countrymen and countrywomen."" —@CoryBooker https://t.co/Auetz5HD6Q"
787468584561745920,2016-10-16 01:41:55,@13THFilm So happy you watched on #Netflix and for you spreading the word. Thanks Devon!  https://t.co/i9EQSjp38F
787467454154874880,2016-10-16 01:37:26,You friend in your head is not happy right now. #GoStanford! https://t.co/7la4SlTnqe
787466636273913856,2016-10-16 01:34:11,@Snicolette14 Thanks for your generous words.
787466347047292928,2016-10-16 01:33:02,@vxritchie Thank you!
787466263068946432,2016-10-16 01:32:42,@hudsonhome Thank you!
787466176716648448,2016-10-16 01:32:21,"RT @Lynnwoodbibbens: Just watched 13th on @netflix @AVAETC Just want to say ""Thank you"" and that I will be involved and part of the solutio…"
787441091662389248,2016-10-15 23:52:40,"Paul, I'm still in Nevada. If you want to Karaoke, we could arrange that.  https://t.co/yYWgHSAO2A"
787440248074612737,2016-10-15 23:49:19,@StephanieARuiz https://t.co/m5PlffTa7i Thank you.
787438847084769280,2016-10-15 23:43:45,@ConnorTShaw https://t.co/m5PlffTa7i
787438801203232769,2016-10-15 23:43:34,Right here: https://t.co/m5PlffTa7i https://t.co/gVryysyLzn
787438670198386689,2016-10-15 23:43:03,@saltshenanigans https://t.co/m5PlffTa7i
787438570403356672,2016-10-15 23:42:39,@Cathyhepgirl https://t.co/m5PlffTa7i
787438470574723072,2016-10-15 23:42:15,You can get one here: https://t.co/m5PlffTa7i https://t.co/IJEhA3koPj
787438258498043904,2016-10-15 23:41:25,"@1TitanTyler Soooo awesome, thank you."
787438090377834496,2016-10-15 23:40:45,You can get our new bumper sticker here: https://t.co/m5PlffTa7i https://t.co/C299OAhq3b
787437812735807488,2016-10-15 23:39:39,Amen Kamala. @KamalaHarris  https://t.co/7QsVokl4gy
787415408038948864,2016-10-15 22:10:37,@VickiMarziale Thank you!
787415265147432960,2016-10-15 22:10:03,"Sweeeet and as a dog lover, I approve of that magnet.  https://t.co/5WluZoENxS"
787415127142260736,2016-10-15 22:09:30,Wow I am. Thanks for lifting me up.  https://t.co/aeBBLl0FHt
787415053267902464,2016-10-15 22:09:12,Soooo excited you got my new bumper sticker! https://t.co/VuEdQDf4gf
787414239317139456,2016-10-15 22:05:58,RT @pkcapitol: Caught Snapping - @CoryBooker @CatherineForNV searching for votes in #NVSen https://t.co/78pfjFMdaV
787384185245663233,2016-10-15 20:06:33,"Never forget that often the biggest thing you can do in any day is a small unexpected act of kindness, decency, or love to another."
787379645784084480,2016-10-15 19:48:31,"RT @RTED2020: RT @HillaryClinton """"Sometimes the man in the arena, it ain't a man. It is a woman."" —@CoryBooker https://t.co/FOk4IlojTo"""
787379184569942016,2016-10-15 19:46:41,Soooooo love that these are now available. My new bumper sticker!  https://t.co/ck2YTvxjeo
787378931175268352,2016-10-15 19:45:40,RT @CatherineForNV: Great conversation (and coffee!) this morning with @CoryBooker and @LVUL at @ddcoffeeshopLV! #NVTogether https://t.co/1…
787378833691324416,2016-10-15 19:45:17,@SarahZuks @CatherineForNV So great seeing you?
787378135142502401,2016-10-15 19:42:30,"So grateful that u watched both documentaries on @netflix and I'm grateful, more than you know, for your kind words https://t.co/kiMDJVxaG7"
787372748997885952,2016-10-15 19:21:06,Congress has a moral duty to ensure voter suppression &amp; discrimination are not our American reality:… https://t.co/p9lS20ECHg
787353318993649665,2016-10-15 18:03:54,Excited to attend this reception in California to celebrate @RepBarbaraLee’s 25 yrs of leadership— Hope you’ll join… https://t.co/famB9d8M57
787342775016644609,2016-10-15 17:22:00,Looking forward to visiting the @HillaryforNV field office on Monday morning! Anyone in the area please stop by starting at 11:45!
787329817465262087,2016-10-15 16:30:31,Campaigning with @CatherineForNV in Las Vegas—heading to Masterpiece Barbershop (1374 W. Cheyenne) &amp; Love’s Barbershop! Join us at 12:30!
787322441752317952,2016-10-15 16:01:12,Nearly half the states w/ new restrictive voting laws have a history of discrimination. #RestoreTheVRA… https://t.co/Qt5vLtlvFm
787299524406571008,2016-10-15 14:30:08,"In Las Vegas campaigning for @CatherineForNV &amp; @HillaryClinton, join me for ""Coffee and Conversation"" this am: https://t.co/NRRy4HuAR4"
787263548988788737,2016-10-15 12:07:11,.@POTUS commuted 102 more sentences including Eladio Cruz of #NJ. Powerful reminder we need #criminaljusticereform… https://t.co/N85Ta6AoMo
787072506519846913,2016-10-14 23:28:03,"Today on his birthday, I'm taking a moment to celebrate all that President Dwight D. Eisenhower has done in the ser… https://t.co/ICgMSy4K0B"
787038781216002048,2016-10-14 21:14:02,Joining @CatherineForNV for #GOTV tomorrow in Las Vegas at Masterpiece Barbershop &amp; Love's Barbershop—join us starting at 12:30!
787038777680203777,2016-10-14 21:14:01,Looking forward to joining @CatherineForNV at @ddcoffeeshopLV for Q&amp;A—join us at 11am tomorrow! https://t.co/auQzeMF6rz
787010341339328512,2016-10-14 19:21:01,Feeling hopeful after meeting @RashadJennings &amp; @Giants to talk #criminaljusticereform &amp; what athletes can do:… https://t.co/RMJ3vhL0yv
786911261825138688,2016-10-14 12:47:19,"“Stop acting so small. You are the universe in ecstatic motion.” 
― Jalaluddin Rumi"
786909856779370496,2016-10-14 12:41:44,We must reform our criminal justice system: https://t.co/oj1V0zTRT1
786901123487690756,2016-10-14 12:07:02,Our mass incarceration crisis &amp; why we need #criminaljusticereform: https://t.co/sLM83neZbO https://t.co/mwpH1KeU70
786772364096839680,2016-10-14 03:35:23,@mbear0609 Thank you. All the best to you
786698804552687616,2016-10-13 22:43:05,#ThrowbackThursday to good times in the 1970s with my cousin Jay &amp; my older brother Cary! https://t.co/J5AlQSwt8U… https://t.co/qI146yGYKo
786647955956703232,2016-10-13 19:21:02,#DoYourJob https://t.co/FY2oFC0FkA
786630782899064833,2016-10-13 18:12:48,@OfftheMonster Can't thank you enough for those kind words. All the best.
786613890444587010,2016-10-13 17:05:40,RT @PinkNews: This politician had the best response to troll who questioned his sexuality https://t.co/Cmv8JN2o3z
786613764766441472,2016-10-13 17:05:10,"I'm trying to work out an early November trip to N Carolina, my Dad's state to help support @DeborahRossNC and HRC.  https://t.co/I8QSfocBs0"
786612777393750016,2016-10-13 17:01:15,So grateful for your (overly) generous words.  https://t.co/5v8Xs6jMsP
786612522761740288,2016-10-13 17:00:14,RT @CHMillerSpeaks: BREAKING NEWS!!! U.S. Senator @corybooker will be with us for our Final Coffee &amp; Convo w/Candidates before the elec… ht…
786612320818651136,2016-10-13 16:59:26,Heading to Las Vegas to campaign for @CatherineForNV &amp; @HillaryClinton Join me for some of the events. Here is one: https://t.co/1pBHrDjPmW
786610509328121856,2016-10-13 16:52:14,I hope folks in Las Vegas will join me for this event.  https://t.co/WMZi8zDsIC
786610249616818176,2016-10-13 16:51:12,"I'm in Nwk, sorry to miss u in DC. Enjoy the school field trip. Know your not just in THE Capitol but YOUR Capitol. https://t.co/i3GsL4yXMM"
786596904754827265,2016-10-13 15:58:11,@lparty2005 Please reach out to my NJ Director George Helmy @ghelmy to discuss. Thanks
786596476226969600,2016-10-13 15:56:28,"@shaunnadavid Amber, please reach out to @ghelmy for some info - we will try to find an answer for you quickly."
786564240404381696,2016-10-13 13:48:23,@sweetsamantics I'd love to come back and do that.
786563797267820544,2016-10-13 13:46:37,@StevenEhrlich3 That is a great piece. I think it best to send it to The White House. I am not sure of other routes. Thank you.
786538731482275840,2016-10-13 12:07:01,Important reminder: https://t.co/f8eUyaYprb
786413218923249664,2016-10-13 03:48:16,RT @MichaelSkolnik: Proud of my friend @CoryBooker + proud of @RashadJennings for taking initiative to have “locker room” conversations. ht…
786411209851604992,2016-10-13 03:40:17,@terrawindham So glad you moved to the state.
786410727892451328,2016-10-13 03:38:22,"RT @VoteHillary2016: ""If we unite together, we will rise together."" 
-@CoryBooker https://t.co/xk4NFGOfpl"
786410667817439232,2016-10-13 03:38:08,"RT @HillaryClinton: If we unite together, we will rise together. https://t.co/t6vQBNgWko"
786408084323332097,2016-10-13 03:27:52,RT @nytimes: Protests over race relations have roiled sports. The Giants met with Cory Booker to find ways to get involved. https://t.co/3e…
786407699802185728,2016-10-13 03:26:21,"So grateful for you recommending folk watch @13THFilm, such an important one to view by @AVAETC  https://t.co/aekCsefPfF"
786406908504764416,2016-10-13 03:23:12,RT @anthonysanti: Kudos to the #Giants &amp; Senator @CoryBooker for tackling the subject of #race relations https://t.co/ydzkhgx3cU
786366339103490048,2016-10-13 00:41:59,@LRwriter So grateful for your words and activism.
786285564672761856,2016-10-12 19:21:01,Nueva Jersey: ¿Estás registrado para votar? #GOTV https://t.co/wCWQZsQitW
786176344535212032,2016-10-12 12:07:01,"#DoYourJob: ""This is entirely contrary to the workings of a constitutional government"" –@nytimes Editorial Board. https://t.co/yggk3G61Vv"
786008809118371840,2016-10-12 01:01:18,@OutspokenE So awesome!
786008625697259520,2016-10-12 01:00:34,And I love The Dodge Foundation.  https://t.co/wjThyanUlV
786008420075737088,2016-10-12 00:59:45,@EvaBelgium2 Yes
786008396386316288,2016-10-12 00:59:39,@EvaBelgium2 Urs
