source,id_str,text,created_at,retweet_count,in_reply_to_user_id_str,favorite_count,is_retweet
Twitter for Android,5.95E+17,"""@_jacobsanders_: @realDonaldTrump cruising through downtown Chicago. Beautiful building! http://t.co/TdoXmRc8vn""",Tue May 05 01:34:21 +0000 2015,54,,146,FALSE
Twitter for Android,5.95E+17,"""@Stephanielk1: @realDonaldTrump please save our country!""",Mon May 04 22:57:21 +0000 2015,24,,56,FALSE
Twitter for Android,5.95E+17,"""@patmc454: DonaldTrump Quit lolly gagging! Announce you're running already! We need someone with a brain to be the leader of the free world",Mon May 04 22:49:32 +0000 2015,40,,73,FALSE
Twitter for Android,5.95E+17,"""@vargo0515: I believe its going to take that kind of tenacity &amp; business sense get AMERICA back up and politicians have done nothing!",Mon May 04 22:26:52 +0000 2015,28,,59,FALSE
Twitter Web Client,5.95E+17,#MayThe4thBeWithYou--- here is when Darth Vader and I did some firing- https://t.co/cuN3EqY3OI,Mon May 04 20:37:40 +0000 2015,87,,112,FALSE
Twitter Web Client,5.95E+17,With 46-stories and 391 beautiful rooms @TrumpSoHo offers a wide array of AAA Five Diamond luxury options http://t.co/is7MQKdeE2,Mon May 04 20:36:56 +0000 2015,21,,37,FALSE
Twitter Web Client,5.95E+17,Thrilled to hear that @RakutenTravelJP has awarded @TrumpWaikiki the 'Rakuten Diamond Award' for the 4th consecutive year! Congrats!,Mon May 04 20:02:18 +0000 2015,12,,35,FALSE
Twitter Web Client,5.95E+17,Deportations are “plummeting” http://t.co/h7atQqDRNA while Obama continues to grant amnesty.,Mon May 04 19:34:36 +0000 2015,57,,53,FALSE
Twitter Web Client,5.95E+17,If elected I will undo all of Obama’s executive orders. I will deliver. Let’s Make America Great Again! https://t.co/u25yI5T7E8,Mon May 04 19:09:54 +0000 2015,271,,475,FALSE
Twitter Web Client,5.95E+17,Looking forward to @David_Bossie &amp; @RepJeffDuncan’s @Citizens_United Freed Summit in Greenville SC this Saturday!,Mon May 04 18:56:09 +0000 2015,12,,32,FALSE
Twitter Web Client,5.95E+17,Congress was elected last November to reign Obama in not to give him ‘fast track’ authority for bad trade deals for the American worker!,Mon May 04 18:15:29 +0000 2015,99,,158,FALSE
Twitter Web Client,5.95E+17,Via @washingtonpost’s @goingoutguide by @timcarman: “ @gzchef open the National at the Old Post Office Pavilion” http://t.co/v0dF83ZlGK,Mon May 04 17:45:16 +0000 2015,11,,26,FALSE
Twitter Web Client,5.95E+17,Congratulations to @TrumpNewYork and @TrumpToronto for the @WSJ coverage on perks in luxury hotels: http://t.co/wy6idgJC3c,Mon May 04 16:50:49 +0000 2015,32,,34,FALSE
Twitter Web Client,5.95E+17,Our amazing golf course @TrumpScotland https://t.co/V1Wz2qYUze,Mon May 04 16:45:28 +0000 2015,46,,50,FALSE
Twitter for Android,5.95E+17,"""@AliWilbur: @realdonaldtrump @robinrn Mr.Trump you can beat all candidates im sure of it. You must run"" @foxandfriends",Mon May 04 12:10:28 +0000 2015,13,,37,FALSE
Twitter for Android,5.95E+17,"""@SFC17972: Hearing you is a great way to start the week! Country needs true leadership.Hope to see your name on the ballot!!""@foxandfriends",Mon May 04 12:03:16 +0000 2015,8,,19,FALSE
Twitter for Android,5.95E+17,"""@foxandfriends: Coming up at 7:35am/et @realDonaldTrump joins us live!""",Mon May 04 11:30:48 +0000 2015,14,,27,FALSE
Twitter for Android,5.95E+17,"""@DavidSBaldwin: @realDonaldTrump will you still be on this hour @foxandfriends? Have been watching but nothing yet...""  Yes 7:30.",Mon May 04 11:21:16 +0000 2015,9,,26,FALSE
Twitter for Android,5.95E+17,"""@DdEeSsM: This planet would be a more prosperous and safe place if we had the awesome @realDonaldTrump in charge! #donaldforpresident""",Mon May 04 11:13:12 +0000 2015,26,,54,FALSE
Twitter for Android,5.95E+17,I will be interviewed at 7:00 A.M. on @foxandfriends - Enjoy.,Mon May 04 02:22:53 +0000 2015,67,,200,FALSE
Twitter for Android,5.95E+17,"""@fackinpeter: Can't wait to hear what u say on fox and friends tomorrow. hope u talk about how lame #MayweatherPacquiao was #Trump2016""",Mon May 04 02:20:29 +0000 2015,25,,76,FALSE
Twitter for Android,5.95E+17,"""@gatorfan122752: @realDonaldTrump please run for president. We need you""  Stay tuned.",Mon May 04 02:10:49 +0000 2015,43,,98,FALSE
Twitter for Android,5.95E+17,"""@JLaudner: Republicans are working so my generation can achieve their American Dream: http://t.co/3o4R6pUZrP #MakeAmericaGreatAgain",Mon May 04 00:39:25 +0000 2015,22,,69,FALSE
Twitter for Android,5.95E+17,"""@RobinRN: @realDonaldTrump What this country needs is unification &amp; direction &amp; you're the one who can make it happen! Run Mr. Trump run",Sun May 03 23:17:33 +0000 2015,32,,85,FALSE
Twitter for Android,5.95E+17,"""@tide_mann: @realDonaldTrump @TrumpLasVegas 100% agreed!!""",Sun May 03 20:41:33 +0000 2015,12,,24,FALSE
Twitter for Android,5.95E+17,I am the only one that knows how to build cities - pols are all talk and no action. Our cities need help and fast. They are crumbling!,Sun May 03 20:34:35 +0000 2015,105,,279,FALSE
Twitter for Android,5.95E+17,"""@DillonJQuinn: @realDonaldTrump HOW DO I SIGN UP TO BE A CAMPAIGN VOLUNTEER?!""  You will be called!",Sun May 03 18:12:07 +0000 2015,33,,69,FALSE
Twitter for Android,5.95E+17,"""@MarySmi59722224: @realDonaldTrump please run in 2016!!!""",Sun May 03 18:11:41 +0000 2015,13,,43,FALSE
Twitter for Android,5.95E+17,"""@hillarysusans: @tedageejr People don't like it when @realDonaldTrump is right."" For whatever reason.",Sun May 03 17:59:36 +0000 2015,9,,37,FALSE
Twitter for Android,5.95E+17,"""@sparklebutt1947: @realDonaldTrump @Packerlegends yes and he WILL bring companies back to the US""  True.",Sun May 03 17:58:54 +0000 2015,14,,39,FALSE
Twitter for Android,5.95E+17,Just got back from Las Vegas. @TrumpLasVegas Hotel was fantastic in every way but the fight was a total waste of time. The aggressor lost?,Sun May 03 17:56:16 +0000 2015,253,,385,FALSE
Twitter for Android,5.95E+17,"""@kerri59: @realDonaldTrump @ZGreekDWstyle please. For real this time. We need you."" Do not worry.",Sun May 03 00:22:17 +0000 2015,24,,52,FALSE
Twitter for Android,5.95E+17,"""@NatashaOwnfan:  @RockinJoe1 For me you are the only one that can do the job right move the country forward &amp; bring about goodness""  True",Sun May 03 00:20:14 +0000 2015,19,,41,FALSE
Twitter for Android,5.95E+17,"""@BungWilliam: @realDonaldTrump if you dont run for president i wouldnt vote! #Trumptforpresident"" Nice.",Sun May 03 00:19:42 +0000 2015,13,,42,FALSE
Twitter for Android,5.95E+17,"""@NatashaOwnfan: @realDonaldTrump @RockinJoe1 Just let me know when we can start calling you President Trump OK I can't wait.  Watch.",Sun May 03 00:09:41 +0000 2015,20,,42,FALSE
Twitter for Android,5.95E+17,"""@ZGreekDWstyle: @realDonaldTrump Please run for president and save us from the fools.  Stay tuned!",Sun May 03 00:08:22 +0000 2015,18,,54,FALSE
Twitter for Android,5.95E+17,"""@RULivingLife: I Agree.!! @realDonaldTrump Anyone who thinks my story is anywhere near over is sadly mistaken- Donald Trump #quote",Sun May 03 00:07:35 +0000 2015,24,,54,FALSE
Twitter for Android,5.95E+17,"""@ScottFConroy: Kentucky Derby? More like Kentucky Losers! DonaldTrump is only horse in race that matters for America! Strong fierce noble",Sat May 02 22:59:19 +0000 2015,68,,105,FALSE
Twitter for Android,5.95E+17,"""@kyleraccio: @realDonaldTrump @rjispy Yes- Trump wouldn't owe anyone anything. Important!"" So true!",Sat May 02 22:52:51 +0000 2015,28,,52,FALSE
Twitter for Android,5.95E+17,"""@lancebagley1: Be Bold....And Powerful Forces will come to your aid. But you know this Trump We're waiting. #MakeAmericaGreatAgain""",Sat May 02 22:51:41 +0000 2015,21,,45,FALSE
Twitter for Android,5.95E+17,"""@rjispy:  @GOP @TeaPartyExpress @FoxNews @TeaPartyOrg -Other candidates need to kowtow to their billionaires Trump does not have to.""",Sat May 02 22:37:48 +0000 2015,16,,50,FALSE
Twitter for Android,5.95E+17,"""@NatashaOwnfan: @RockinJoe1 I can't wait to find out yes or no Mr. Trump is so brilliant great at business he can run the country""Thanks",Sat May 02 22:27:54 +0000 2015,8,,36,FALSE
Twitter for Android,5.95E+17,"""@RockinJoe1: @realDonaldTrump your candidacy would hit the GOP like a wrecking ball! Total game changer""  Stay tuned!",Sat May 02 22:27:36 +0000 2015,21,,50,FALSE
Twitter for Android,5.95E+17,"""@TpGraf82: @realDonaldTrump has never rushed into anything! We will wait on you! #Trump2016""",Sat May 02 22:24:32 +0000 2015,2,,26,FALSE
Twitter for Android,5.95E+17,"""@puppyslug: DonaldTrump: Mayweather is gonna win just like YOU gonna win Presdidency 2016 you R both WINNERS who deliver KNOCKOUTS!""",Sat May 02 22:24:09 +0000 2015,23,,39,FALSE
Twitter for Android,5.95E+17,"""@PianoBecca: @realDonaldTrump knows what it takes to WIN just like Floyd Mayweather. He is STRONGER &amp; will overcome the WEAK!! #Tump2016""",Sat May 02 22:21:41 +0000 2015,19,,32,FALSE
Twitter for Android,5.95E+17,"""@RockinJoe1: @realDonaldTrump Look Mr.Trump you could have a lot of support but people don't really believe you will run. Just watch!",Sat May 02 22:20:18 +0000 2015,11,,32,FALSE
Twitter for Android,5.95E+17,"""@AndMySpace: IM NOT SURE IF HES RUNNING BUT I LOVE THE WAY HE CAN TALK&amp;RUN A WELL OILED BUSINESS??????HE CAN SPEAK SO ALL KNOW WHATS WHAT!""",Sat May 02 22:14:20 +0000 2015,9,,31,FALSE
Twitter for Android,5.95E+17,"""@lancebagley1: @realDonaldTrump @RockinJoe1 @upsetNavyVet It's not conceited it's convinced. #Trump2016""",Sat May 02 22:13:26 +0000 2015,11,,20,FALSE
Twitter for Android,5.95E+17,"""@charleswhite816: @realDonaldTrump @chuckiscool trump is best thing to happen in golf since graphite. Everything 1st class.  Thanks!",Sat May 02 21:47:57 +0000 2015,4,,25,FALSE
Twitter for Android,5.95E+17,"""@chuckiscool: I work for Bridgestone golf and was at 3 of ur NJ courses for demo days this week and wanted to say the courses were great!""",Sat May 02 21:33:50 +0000 2015,8,,35,FALSE
Twitter for Android,5.95E+17,"""@RockinJoe1: @upsetNavyVet @realDonaldTrump well at least the Donald's arrogance is warranted""  So true thanks!",Sat May 02 21:23:25 +0000 2015,8,,25,FALSE
Twitter for Android,5.95E+17,.@FloydMayweather  Good luck tonight Floyd.,Sat May 02 21:13:48 +0000 2015,879,,893,FALSE
Twitter for Android,5.94E+17,The racial divide in our country is almost at an all-time high - and getting worse every time you turn on the television.,Sat May 02 10:53:26 +0000 2015,291,,437,FALSE
Twitter for Android,5.94E+17,"""@rjispy:  @Sweettea2u Great! All @gop @TeaPartyExpress @TPPatriots @TeaPartyOrg should take the pledge not to vote unless Trump runs""",Sat May 02 05:35:24 +0000 2015,10,,38,FALSE
Twitter for Android,5.94E+17,Baltimore had a really tough night - only great leadership can solve the many inner-city problems facing our country. Jobs jobs jobs!,Sat May 02 05:34:00 +0000 2015,102,,235,FALSE
Twitter for Android,5.94E+17,"""@Sweettea2u: @realDonaldTrump If you do not run for president I am not voting. People need to stop playing games and get real.""",Sat May 02 05:16:29 +0000 2015,18,,60,FALSE
Twitter for Android,5.94E+17,"""@calisunandsurf: @realDonaldTrump @Packerlegends Donald Trump would be an AWESOME president!""",Sat May 02 02:29:36 +0000 2015,27,,61,FALSE
Twitter for Android,5.94E+17,.@SheriffClarke  Great insight  in dealing with the media today. You are a wonderful representative of calm and reason a real pro!,Fri May 01 23:54:43 +0000 2015,76,,123,FALSE
Twitter for Android,5.94E+17,"""@CaseHoag: Just spotted Trump Tower in #Chicago. What a presence the building gives to the city! Props to @realDonaldTrump"" Thank you.",Fri May 01 23:31:06 +0000 2015,7,,42,FALSE
Twitter for Android,5.94E+17,"""@Packerlegends: @realDonaldTrump Trump would make a good president because he knows how to make money not waste it."" True.",Fri May 01 21:36:12 +0000 2015,23,,109,FALSE
Twitter for Android,5.94E+17,"""@pkellyshock: @realDonaldTrump if you don't run I won't vote""",Fri May 01 21:35:35 +0000 2015,6,,27,FALSE
Twitter for Android,5.94E+17,"""@TonyInOkla2015: @realDonaldTrump @gen_yvette @markus_42 No more RINOs and fence sitters. We want Donald Trump for president !!!!!!""",Fri May 01 21:35:18 +0000 2015,10,,38,FALSE
Twitter for Android,5.94E+17,"""@BrendelFred: @realDonaldTrump @pam_rugan coolest building in Chicago. Didn't think that was possible. Trump run for Prez plz""",Fri May 01 21:34:37 +0000 2015,7,,21,FALSE
Twitter for Android,5.94E+17,"@realDonaldTrump  I'm an activist so I'm used 2 that &amp; I always applaud interestbut the people I know admire Trump""  Thank you nice.",Fri May 01 21:22:45 +0000 2015,26,25073877,40,FALSE
Twitter for Android,5.94E+17,"""@ColetonEmr: Really enjoyed hearing you speak yesterday. Thanks for coming to the Woodlands! :) ???? @realDonaldTrump"" Thanks.",Fri May 01 21:20:27 +0000 2015,5,,27,FALSE
Twitter for Android,5.94E+17,Plans to build wind farm near Trump Turnberry in Scotland have been dropped. GREAT! @GolfDigest  @GolfweekMag @GolfChannel @ESPNGolf,Fri May 01 20:42:02 +0000 2015,36,,66,FALSE
Twitter for Android,5.94E+17,.@canoetravel  Also the very obsolete ugly and expensive wind turbines will never be build in Aberdeen. No longer works. @GolfChannel,Fri May 01 20:35:12 +0000 2015,19,,32,FALSE
Twitter for Android,5.94E+17,"""@canoetravel: Plans for wind farm dropped at @realDonaldTrump's #Scotland golf resort: http://t.co/Klaf69uHet #travel #golf""  Great news!",Fri May 01 20:27:41 +0000 2015,18,,29,FALSE
Twitter for Android,5.94E+17,"""@LydiaNeu: @realDonaldTrump enjoying lunch at Trump Tower Grill. Your building is fantastic.""",Fri May 01 20:21:14 +0000 2015,5,,18,FALSE
Twitter for Android,5.94E+17,"""@pam_rugani: My hubby just spent a couple days here for a conference. He said it was incredible! Here's his pic! http://t.co/wUJeTjAPVT""",Fri May 01 20:20:36 +0000 2015,23,,68,FALSE
Twitter for Android,5.94E+17,"""@Robby_Moreira: @realDonaldTrump If you became President we would immigrate to the United States of America. For sure!"" Nice.",Fri May 01 20:03:02 +0000 2015,15,,30,FALSE
Twitter for Android,5.94E+17,"""@laurenthomasx3: @realDonaldTrump I can't wait for your visit to Greenville SC May 9th!! Should be a fantastic event.""  Great.",Fri May 01 19:55:50 +0000 2015,8,,26,FALSE
Twitter for Android,5.94E+17,"""@gen_yvette: @markus_42  I'd vote for him if he were our candidate. I'd go door-to-do for him too. I'd feel safe with him as President.""",Fri May 01 19:50:09 +0000 2015,5,,23,FALSE
Twitter for Android,5.94E+17,"""@albo9:  @gen_yvette Run Run what are you waiting for? Lots of support out here in york pa. Willing to set up shop here for you..""",Fri May 01 19:48:54 +0000 2015,1,,20,FALSE
Twitter Web Client,5.94E+17,Beautiful thank you. https://t.co/jg3MUKDtp9,Fri May 01 19:47:58 +0000 2015,7,,23,FALSE
Twitter for Android,5.94E+17,"""@SlimShiny82: Never been more excited for a potential candidate as I am with DonaldTrump He is the only person who can beat HillaryClinton""",Fri May 01 19:45:17 +0000 2015,14,,38,FALSE
Twitter for Android,5.94E+17,"""@StadiumJourney: Take a look at our review of Trump National Doral Miami home of the @CadillacChamp http://t.co/nZokHmHvbF @TrumpDoral",Fri May 01 19:41:45 +0000 2015,9,,16,FALSE
Twitter for Android,5.94E+17,"""@jorgey1_1985: @realDonaldTrump if you don't run then HilaryClinton Will WIN and become president no good candidates on republicans side""",Fri May 01 19:01:16 +0000 2015,15,,40,FALSE
Twitter for Android,5.94E+17,"""@gen_yvette: @realDonaldTrump Run Mr. Trump run!""",Fri May 01 18:57:39 +0000 2015,13,,28,FALSE
Twitter for Android,5.94E+17,"""@sandersandrew: @realDonaldTrump Donald you have to do it. It's the only way to save this once great nation.""",Fri May 01 18:49:16 +0000 2015,6,,43,FALSE
Twitter Web Client,5.94E+17,“Trump: ‘Very much inclined’ to enter GOP White House race” http://t.co/wmWxsY9mYy via @McClatchyDC by @LightmanDavid,Fri May 01 18:48:27 +0000 2015,22,,47,FALSE
Twitter Web Client,5.94E+17,Thanks! https://t.co/qhWAbMZyOp,Fri May 01 18:39:55 +0000 2015,3,,18,FALSE
Twitter Web Client,5.94E+17,Thank you. https://t.co/NQv8hFvSSB,Fri May 01 18:19:05 +0000 2015,8,,29,FALSE
Twitter Web Client,5.94E+17,Via @DMRegister by @AP: “Donald Trump talks economy with Republicans in Davenport” http://t.co/gFMzH0yDAJ,Fri May 01 17:55:34 +0000 2015,14,,14,FALSE
Twitter Web Client,5.94E+17,Via @ConroeCourier by @StephenGreen91:“Trump talks 2016 run jobs at @TXPatriotsPAC” http://t.co/TUPtn3RW0O,Fri May 01 17:16:06 +0000 2015,11,,22,FALSE
Twitter Web Client,5.94E+17,My @KWWL int. from @WartburgCollege discussing how politicians have failed us &amp; Making America Great Again! http://t.co/AGdG3PuEq5,Fri May 01 16:25:26 +0000 2015,20,,33,FALSE
Twitter Web Client,5.94E+17,Via @qctimes by @EdTibbetts: “Trump: U.S. getting beat up” http://t.co/VHGhMNFau2,Fri May 01 16:05:08 +0000 2015,11,,22,FALSE
Twitter Web Client,5.94E+17,Whether you think you can or think you can't you're right. -- Henry Ford,Fri May 01 15:39:38 +0000 2015,238,,229,FALSE
Twitter Web Client,5.94E+17,Entrepreneurs: Don't tread water. Get out there and go for it.,Fri May 01 15:37:02 +0000 2015,156,,211,FALSE
Twitter Web Client,5.94E+17,Entrepreneurs: Achievers move forward at all times. Achievement is not a plateau it's a beginning.,Fri May 01 15:36:35 +0000 2015,174,,211,FALSE
Twitter for Android,5.94E+17,If the working proud and productive people of our country don't start exerting their authority and views the U.S. as we know it is doomed!,Fri May 01 14:49:22 +0000 2015,351,,441,FALSE
Twitter for Android,5.94E+17,Why is no-one talking about the horrible murder of Ana Charle by ex-con thug West Spruill. Gunned down on street naked. Why no riots here?,Fri May 01 14:44:21 +0000 2015,257,,385,FALSE
Twitter for Android,5.94E+17,Billions of dollars spent on Baltimore and it's still a total mess. Leadership is needed not dollars. Our whole country is going to hell!,Fri May 01 14:21:40 +0000 2015,441,,620,FALSE
Twitter for Android,5.94E+17,"""@AmadorServer: DonaldTrump get in the race and shut down the opposition. I'm ready for America to be great AGAIN. #makeamericagreatagain",Fri May 01 14:16:35 +0000 2015,22,,80,FALSE
Twitter for Android,5.94E+17,"""@robertpatrick @FoxBusiness saying the day Trump declares Mike Wallace will ""take him seriously. You mean Chris Mike was his great father.",Fri May 01 14:03:14 +0000 2015,6,,21,FALSE
Twitter for Android,5.94E+17,.@CGasparino  Good seeing you. Keep up the great work never stop!,Fri May 01 14:00:28 +0000 2015,10,,25,FALSE
Twitter for Android,5.94E+17,"""@fabeshai: @CBSNews DonaldTrump the field looks very beatable for Hillary Donald should get in the race. He is a true Reagan republican.""",Fri May 01 13:56:15 +0000 2015,10,,53,FALSE
Twitter for Android,5.94E+17,"""@yanicsimard:  @realDonaldTrump &amp; @TrumpToronto for the retweet love your properties and looking forward to your Washington DC new hotel""",Fri May 01 13:46:57 +0000 2015,10,,20,FALSE
Twitter Web Client,5.94E+17,.@ThrillistChi named @SixteenChicago @TrumpChicago one of the “best value Michelin-starred restaurants in Chicago” http://t.co/6VjUwualVP,Thu Apr 30 15:15:02 +0000 2015,18,,36,FALSE
Twitter Web Client,5.94E+17,Congrats @TrumpWaikiki for winning @AmericanExpress Fine Hotels &amp; Resorts 'Hotel Partner of The Year for 2014'  award!,Thu Apr 30 15:03:04 +0000 2015,17,,58,FALSE
Twitter for Android,5.94E+17,"""@BJKizer74: You should run as an independent and kick Hiliary's ass &amp; the wussy Democratic Republicans too! Just say no to RINO's!""",Thu Apr 30 12:49:50 +0000 2015,32,,65,FALSE
Twitter for Android,5.94E+17,"""@KeepCalmBC:  @TheView is a pitiful shell of its former self! ALL NEW hosts are needed! Just cancel it &amp; put it &amp; us out of our misery!""",Thu Apr 30 12:48:28 +0000 2015,18,,64,FALSE
Twitter for Android,5.94E+17,"""@KillingTime2015: @realDonaldTrump @NicolleDWallace @TheView clean house""  Not W.G.",Thu Apr 30 12:47:28 +0000 2015,5,,23,FALSE
Twitter for Android,5.94E+17,"""@j_middleton7: @realDonaldTrump please get in the drivers seat of this country!""",Thu Apr 30 12:40:34 +0000 2015,17,,52,FALSE
Twitter for Android,5.94E+17,"""@WeWantMitt2016: Like a kid waiting for Christmas morningwe're awaiting your announcement in June or July. #Trump https://t.co/oU0QiLo7Av""",Thu Apr 30 12:38:50 +0000 2015,8,,40,FALSE
Twitter for Android,5.94E+17,"""@Gmandunkley: @realDonaldTrump Hi Donald spare a thought for little old guy here. I love your hair and wish I had the same."" GREAT!",Thu Apr 30 12:37:56 +0000 2015,9,,33,FALSE
Twitter for Android,5.94E+17,".@NicolleDWallace is really hurting @TheView. She is boring predictable and has zero television ""it"" - show no longer has ratings dying!",Thu Apr 30 12:37:01 +0000 2015,16,,34,FALSE
Twitter for Android,5.94E+17,"""@615realjg: Donald Trump Is The Only Man That Understands Life Right Now"" Thank you.",Thu Apr 30 12:30:26 +0000 2015,10,,42,FALSE
Twitter for Android,5.94E+17,"""@markpryceagee: I believe Donald Trump would be the best candidate to run for president under the Republican Party. #Trump16"" I do also!",Thu Apr 30 12:25:51 +0000 2015,36,,119,FALSE
Twitter for Android,5.94E+17,"""@ghostlyprep: @realDonaldTrump is amazing ???? you can tell me he's not when you're as successful as him""",Thu Apr 30 12:24:27 +0000 2015,8,,42,FALSE
Twitter for Android,5.94E+17,"""@circuspony2: @realDonaldTrump Did you see all the whites that were robbed &amp; assaulted during the riots Mr President? #Trump2016""",Thu Apr 30 12:23:16 +0000 2015,81,,144,FALSE
Twitter for Android,5.94E+17,I have been a guest on The View many times when it was  successful show. Now the show is dying for lack of ratings. Too bad!,Thu Apr 30 12:17:41 +0000 2015,26,,98,FALSE
Twitter for Android,5.94E+17,"They now say using the word ""thug"" is like so many other words not politically correct (even though Obama uses it). It is racist. BULL!",Thu Apr 30 12:10:22 +0000 2015,267,,472,FALSE
Twitter for Android,5.94E+17,"""@SAlmashaifari: Donald Trump All American Billionaire FULL https://t.co/H2TdHceCQT via @YouTube""  Wow so nice - thank you!",Thu Apr 30 12:06:25 +0000 2015,12,,28,FALSE
Twitter for Android,5.94E+17,"""@1MuskyHunter: @realDonaldTrump we need your leadership in this country now please enter the prez ring.  http://t.co/pqvX79SrjW""",Thu Apr 30 05:28:56 +0000 2015,57,,144,FALSE
Twitter for Android,5.94E+17,"""@StaceyLambright: I had the pleasure of meeting @realDonaldTrump and hearing him speak a few times. We need to see him on the 2016 ballot!""",Thu Apr 30 02:20:26 +0000 2015,24,,75,FALSE
Twitter for Android,5.94E+17,"""@Djscotter: @IowaGOPer @realDonaldTrump Thank YOU Donald J. Trump for your thoughtfulness.",Thu Apr 30 02:18:04 +0000 2015,8,,29,FALSE
Twitter for Android,5.94E+17,"""@DrJackFriedman: I'm so glad you are in it to win it. America needs to turn a profit. Enough with clueless corrupt bonehead politicians.",Thu Apr 30 02:14:07 +0000 2015,31,,76,FALSE
Twitter for Android,5.94E+17,"""@KAWSTEEL: @TrumpDoral @realDonaldTrump @BrendaRigney just home from awesome buddies trip to #trumpdoral! Great job"" Thanks!",Thu Apr 30 02:11:38 +0000 2015,6,,29,FALSE
Twitter Web Client,5.94E+17,Incredible handheld video of the Las Vegas Strip in 1969. The skyline looks better with @TrumpLasVegas!  http://t.co/ocSyTc4q2v,Wed Apr 29 20:56:09 +0000 2015,32,,56,FALSE
Twitter Web Client,5.94E+17,Thank you @TrumpSoHo @TrumpNewYork for helping me celebrate #agreatcause @MarineCorpsLEF while accepting the Commandant’s Leadership award!,Wed Apr 29 20:48:39 +0000 2015,13,,39,FALSE
Twitter Web Client,5.94E+17,Met a big fan today! https://t.co/Gd3lroPnCr,Wed Apr 29 19:48:10 +0000 2015,20,,85,FALSE
Twitter for Android,5.93E+17,"""@RutNastiti: Meet your #1 fan from Waverly IA: Shay Doyle.He looks up to you &amp; hopes to be the next Trump https://t.co/FZysqO594C""",Wed Apr 29 19:07:22 +0000 2015,11,,29,FALSE
Twitter Web Client,5.93E+17,"""@RichardIrace  @TrumpDoral @realDonaldTrump Great property!  We had an amazing conference here last week!"" Thanks.",Wed Apr 29 15:41:57 +0000 2015,8,,28,FALSE
Twitter for Android,5.93E+17,I am going to Iowa today - sold out crowds. People don't want our country ripped-off anymore. Must stop now!,Wed Apr 29 12:13:56 +0000 2015,129,,356,FALSE
Twitter for Android,5.93E+17,"""@MLawts12: If @realDonaldTrump doesn't run in 2016 the country is screwed"" I agree!",Wed Apr 29 12:09:12 +0000 2015,51,,146,FALSE
Twitter for Android,5.93E+17,"""@LynusCantwell: The world is laughing. Obama is a joke. No Hillary the sequel. Run Donald please. We need no nonsense leadership.""",Wed Apr 29 12:02:11 +0000 2015,47,,131,FALSE
Twitter for Android,5.93E+17,"""@jtruelove713: If @realDonaldTrump runs for President I will VOTE for the First time ever. Until then...........""",Wed Apr 29 08:22:23 +0000 2015,14,,73,FALSE
Twitter for Android,5.93E+17,I wonder what the rest of the world is thinking about the United States as they watch the disgusting and out of control Baltimore riots?,Wed Apr 29 07:49:07 +0000 2015,295,,543,FALSE
Twitter for Android,5.93E+17,Hopefully there won't be any problems in Baltimore tonight. Be calm be cool-do not let anybody get hurt.There is just too much to live for!,Wed Apr 29 00:33:28 +0000 2015,230,,474,FALSE
Twitter for Android,5.93E+17,The best social program by far is a JOB! Our jobs are being taken away from us by China and many other countries - incompetent leader.,Tue Apr 28 13:03:54 +0000 2015,802,,1053,FALSE
Twitter for Android,5.93E+17,President Obama you have a big job to do. Go to Baltimore and bring both sides together. With proper leadership it can be done! Do it.,Tue Apr 28 11:55:42 +0000 2015,2327,,2837,FALSE
Twitter for Android,5.93E+17,Our country has to come together. We have to start working with and really liking  each other. The whole world is watching Baltimore.,Tue Apr 28 11:50:31 +0000 2015,1146,,1382,FALSE
Twitter for Android,5.93E+17,"""@Vanderpunked: Can we drop @realDonaldTrump off in the middle of #Baltimore so he can show Obama how it's done?"" I would fix it fast!",Tue Apr 28 11:31:24 +0000 2015,535,,669,FALSE
Twitter for Android,5.93E+17,"The Mayor of Baltimore said she wanted to give the rioters ""space to destroy"" - another real genius!",Tue Apr 28 10:14:57 +0000 2015,2142,,2426,FALSE
Twitter for Android,5.93E+17,Now that the ineffective Baltimore  Police have allowed the city to be destroyed are the U.S. taxpayers expected to rebuild it (again)?,Tue Apr 28 09:59:08 +0000 2015,1645,,1792,FALSE
Twitter for Android,5.93E+17,Our great African American President hasn't exactly had a positive impact on the thugs who are so happily and openly destroying Baltimore!,Tue Apr 28 04:38:12 +0000 2015,6792,,6483,FALSE
Twitter for Android,5.93E+17,Blatant and rampant property destruction in Baltimore as the police stand by and watch. Should be a lesson on how NOT to handle riots. SAD!,Tue Apr 28 04:28:15 +0000 2015,850,,1016,FALSE
Twitter for Android,5.93E+17,Wow 15 policemen hurt in Baltimore some badly! Where is the National Guard. Police must get tough and fast! Thugs must be stopped.,Tue Apr 28 02:02:46 +0000 2015,1509,,1774,FALSE
Instagram,5.93E+17,#TrumpAdvice https://t.co/HJDStXh9zq,Mon Apr 27 21:28:17 +0000 2015,31,,68,FALSE
Twitter Web Client,5.93E+17,"""@Eileenkelly14 @WMUR9 @NewEngCollege  For those saying it's not crowded you didn't see the people on the balcony and crowded outside.""",Mon Apr 27 21:04:11 +0000 2015,6,,25,FALSE
Twitter Web Client,5.93E+17,Via @bostonherald by @ChrisCassidy_BH: “Trump: `The last thing we need is another Bush'” http://t.co/GDrXb3aDDu,Mon Apr 27 20:39:38 +0000 2015,25,,52,FALSE
